Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,CHANDANPUR,6,STREET LIGHTS,9,9,288,18.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,CHINA GOPALPUR,6,STREET LIGHTS,2,2,261,4.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,DONABANDA,6,STREET LIGHTS,18,18,2162,35.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,DUBBA GUDAM,6,STREET LIGHTS,3,3,467,6.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,GADPUR,6,STREET LIGHTS,5,5,644,9.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,GUDIPET,6,STREET LIGHTS,25,25,1768,51.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,HAJIPUR,6,STREET LIGHTS,17,17,2020,36.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,KARNAMAMIDI,6,STREET LIGHTS,20,20,1309,43.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,KONDAPOOR (D.B),6,STREET LIGHTS,4,4,218,13.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,AMBAKANTI TANDA,6,STREET LIGHTS,3,3,574,3.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,AMBAKANTY,6,STREET LIGHTS,11,11,764,10.36
NIRMAL,BHAINSA,BHAINSA,KALLUR,AMBUGOAM,6,STREET LIGHTS,2,2,129,1.78
NIRMAL,BHAINSA,BHAINSA,KALLUR,ANDKUR,6,STREET LIGHTS,5,5,924,9.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,ARLY (K),6,STREET LIGHTS,2,2,713,2.2
NIRMAL,BHAINSA,BHAINSA,KALLUR,BAMINI (B),6,STREET LIGHTS,6,6,366,6.2
NIRMAL,BHAINSA,BHAINSA,KALLUR,BURGUPALLY,6,STREET LIGHTS,8,4,156,10.2
NIRMAL,BHAINSA,BHAINSA,KALLUR,CHAKPALLY (NEW),6,STREET LIGHTS,3,3,649,4.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,DONGERGOAM,6,STREET LIGHTS,2,2,574,2.12
NIRMAL,BHAINSA,BHAINSA,KALLUR,DOWNALLY,6,STREET LIGHTS,5,5,312,4.82
NIRMAL,BHAINSA,BHAINSA,KALLUR,GULMADGU,6,STREET LIGHTS,10,10,872,11.25
NIRMAL,BHAINSA,BHAINSA,KALLUR,HANUMAN NAGAR TANDA,6,STREET LIGHTS,2,2,501,2.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,KALLUR,6,STREET LIGHTS,8,8,3396,25.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,GUNDLAPAD,6,STREET LIGHTS,2,2,14,2.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,GURVAPUR,6,STREET LIGHTS,2,2,184,2.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,KANKALAPUR,6,STREET LIGHTS,1,1,40,1.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,KASIPET,6,STREET LIGHTS,22,22,5040,38.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,KOHINOOR,6,STREET LIGHTS,8,8,818,8.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,KOMATICHENU,6,STREET LIGHTS,6,6,276,6.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,KONDAPUR,6,STREET LIGHTS,4,4,134,4.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,LAXMIPUR,6,STREET LIGHTS,4,4,242,4.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,MADDIMADA,6,STREET LIGHTS,9,9,1002,18.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,MALKAPALLI,6,STREET LIGHTS,6,6,652,6.0
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,KASIPET,MAMIDIGUDA,6,STREET LIGHTS,4,4,207,4.0
MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,VELLAL,6,STREET LIGHTS,10,10,1213,13.0
MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,VENKAT RAO PALLY,6,STREET LIGHTS,4,3,107,4.0
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,ASNAD,6,STREET LIGHTS,8,8,359,8.0
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,BERVALLI,6,STREET LIGHTS,1,1,635,1.6
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,CHALLAIPET,6,STREET LIGHTS,2,2,29,2.0
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,DUGNEPALLI,6,STREET LIGHTS,9,9,2077,22.0
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,GANGARAM,6,STREET LIGHTS,10,10,757,11.0
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,KOMMERA,6,STREET LIGHTS,7,7,316,7.8
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,LAXMIPUR,6,STREET LIGHTS,1,1,12,1.0
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,MANDAPURAM,6,STREET LIGHTS,1,1,206,1.0
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,NAGAPUR,6,STREET LIGHTS,1,1,6,1.3
MANCHERIAL,MANCHERIAL,CHENNUR,KOMMERA,NARSAKKAPET,6,STREET LIGHTS,1,1,0,1.2
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,G.D NAGAR,6,STREET LIGHTS,10,10,1774,26.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,GUDIPALLY,6,STREET LIGHTS,2,2,678,6.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,GUNTURPALLY,6,STREET LIGHTS,10,10,2789,27.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,JAYYARAM,6,STREET LIGHTS,9,9,639,25.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,KANNALA - (REC),6,STREET LIGHTS,11,10,777,26.76
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,KOTHAPALLI,6,STREET LIGHTS,2,2,696,4.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,KUKKALAGUDUR,6,STREET LIGHTS,17,17,1599,45.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,MAREDIPALLY   ,6,STREET LIGHTS,10,6,1211,23.2
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,MUNJAMPALLY (REC)             ,6,STREET LIGHTS,9,9,1685,13.64
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,PALAKURTHY,6,STREET LIGHTS,12,12,1108,33.2
MAHABUBABAD,MAHABUBABAD,GUDUR,KOTHAGUDA,GOVINDAPOOR,6,STREET LIGHTS,1,1,195,1.0
MAHABUBABAD,MAHABUBABAD,GUDUR,KOTHAGUDA,GUNDAM,6,STREET LIGHTS,5,5,219,5.0
MAHABUBABAD,MAHABUBABAD,GUDUR,KOTHAGUDA,GUNJEDU,6,STREET LIGHTS,2,2,22,2.48
MAHABUBABAD,MAHABUBABAD,GUDUR,KOTHAGUDA,JANGALAPALLY,6,STREET LIGHTS,3,3,224,3.0
MAHABUBABAD,MAHABUBABAD,GUDUR,KOTHAGUDA,JANGAMVARIGUDEM,6,STREET LIGHTS,6,5,187,9.84
MAHABUBABAD,MAHABUBABAD,GUDUR,KOTHAGUDA,KAMARAM,6,STREET LIGHTS,3,3,107,3.0
MAHABUBABAD,MAHABUBABAD,GUDUR,KOTHAGUDA,KARLAI,6,STREET LIGHTS,4,4,193,8.0
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,ALLI GUDEM  - BAY,6,STREET LIGHTS,2,2,305,1.2
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,AMRIYA THANDA-BY,6,STREET LIGHTS,1,1,43,1.0
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,BALAJIPETA,6,STREET LIGHTS,9,7,627,8.6
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,BALIYATHANDA-BAY,6,STREET LIGHTS,2,2,467,1.2
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,BANDLAKUNTA,6,STREET LIGHTS,2,1,45,3.0
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,BANJARA THANDA,6,STREET LIGHTS,2,1,288,1.2
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,BAYYARAM,6,STREET LIGHTS,13,12,2171,16.0
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,BEERONIMADAVA,6,STREET LIGHTS,1,1,28,0.2
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,BHEEMLA THANDA - BAY,6,STREET LIGHTS,2,2,26,1.2
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,CHARLLAPALLY-BAY,6,STREET LIGHTS,1,1,324,0.2
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,CHERLA PALLY THANDA-BY,6,STREET LIGHTS,1,0,0,1.0
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,CHINYA THANDA-BY,6,STREET LIGHTS,2,1,40,1.2
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,CHOGLA THANDA-BAY,6,STREET LIGHTS,2,2,182,1.2
MAHABUBABAD,MAHABUBABAD,KORIVI,KOTHAPETA,CHUNCHUBANDAM-BY,6,STREET LIGHTS,2,1,0,1.2
MAHABUBABAD,THORRUR,MARIPEDA,NARASIMHULAPETA,KOUSALYADEVIPALLI,6,STREET LIGHTS,6,6,692,10.4
MAHABUBABAD,THORRUR,MARIPEDA,NARASIMHULAPETA,LOKYA THANDA,6,STREET LIGHTS,3,1,0,4.88
MAHABUBABAD,THORRUR,MARIPEDA,NARASIMHULAPETA,MADHU THANDA,6,STREET LIGHTS,1,1,60,0.3
MAHABUBABAD,THORRUR,MARIPEDA,NARASIMHULAPETA,MAUGALI THANDA,6,STREET LIGHTS,1,1,200,2.0
MAHABUBABAD,THORRUR,MARIPEDA,NARASIMHULAPETA,MUDU THANDA,6,STREET LIGHTS,1,1,70,0.4
