circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SANJAY GANDHI NAGAR-I,DOMESTIC,1,1212,1199.0,112195,1459.6
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SEVEN TEMPLE ,DOMESTIC,1,1039,1034.0,93606,1308.53
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPOOR NAGAR,DOMESTIC,1,641,605.0,76968,848.5
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPUR NAGAR,DOMESTIC,1,12,12.0,15385,134.3
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPUR NAGAR MAIN ROAD,DOMESTIC,1,243,240.0,27002,363.97
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPUR NAGAR MARKET,DOMESTIC,1,261,256.0,29463,311.89
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),SHAPUR NAGAR-EXTN,DOMESTIC,1,678,647.0,67525,817.86
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,KRISHNA NAGAR COMMUNITY HALL,DOMESTIC,1,568,567.0,45625,515.35
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,MARKANDEYA NAGAR,DOMESTIC,1,666,664.0,64724,752.74
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,MODI BUILDERS,DOMESTIC,1,43,42.0,15327,135.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,NEHRU NAGAR,DOMESTIC,1,1207,1203.0,114978,1242.46
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,PHASE-3,DOMESTIC,1,1,1.0,0,5.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,PHASE-4 IDA JEEDIMETLA,DOMESTIC,1,1,1.0,755,3.73
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,PRIYANKA NAGAR,DOMESTIC,1,226,221.0,19694,197.19
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,RAJEEV GANDHI NAGAR,DOMESTIC,1,766,745.0,67923,1284.54
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,RAJI REDDY BASTI,DOMESTIC,1,1248,1242.0,124447,1719.77
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,A V B PURAM,DOMESTIC,1,1201,1199.0,115800,1786.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWIN COLONY4,DOMESTIC,1,1679,1664.0,212523,3887.44
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWINCOLONY 2,DOMESTIC,1,1010,1010.0,217340,4989.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWINCOLONY-5,DOMESTIC,1,1080,1078.0,120208,1910.37
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYN COLONY,DOMESTIC,1,2199,2176.0,316058,4579.46
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYN COLONY HV,DOMESTIC,1,18,18.0,34316,313.73
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYN COLONY-3,DOMESTIC,1,2689,2647.0,306245,6376.56
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,ALLWYN COLONY5,DOMESTIC,1,1389,1385.0,180540,2774.32
