circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,ANTHAIAH COLONY/BIKSHAPATHI,NON-DOMESTIC AND COMMERCIAL,2,7,6.0,82,8.5
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BALAJI COLONY-II/SRISAILAM ,NON-DOMESTIC AND COMMERCIAL,2,30,25.0,1512,48.56
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BALAJI COLONY/SRISAILAM ,NON-DOMESTIC AND COMMERCIAL,2,25,11.0,1088,54.42
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BANK COLONY/RANGA REDDY,NON-DOMESTIC AND COMMERCIAL,2,27,18.0,3162,61.5
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,ECEXTENSION(KGUDA)PARANJYOTH,NON-DOMESTIC AND COMMERCIAL,2,188,170.0,30873,411.3
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,G R REDDY NGR/SAMBARAJU,NON-DOMESTIC AND COMMERCIAL,2,6,5.0,1760,20.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,G R REDDY NGR/SAMBARAJU ,NON-DOMESTIC AND COMMERCIAL,2,84,80.0,12341,169.73
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,HANSA AVENUE/CH VENKAT REDDY,NON-DOMESTIC AND COMMERCIAL,2,4,4.0,258,13.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,HANUMAN NAGAR,NON-DOMESTIC AND COMMERCIAL,2,67,67.0,5937,151.5
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,HV / HELA OPP ROAD,NON-DOMESTIC AND COMMERCIAL,2,28,26.0,22802,256.15
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,INDIRANGR (NEW)MALLA REDDY ,NON-DOMESTIC AND COMMERCIAL,2,9,5.0,256,10.74
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAI JAVAN COLONY/PURNA CHANDER,NON-DOMESTIC AND COMMERCIAL,2,5,4.0,121,7.5
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAI JAWAN COLONY/PURNA CHANDER,NON-DOMESTIC AND COMMERCIAL,2,76,72.0,5589,109.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KAPRA-ST,NON-DOMESTIC AND COMMERCIAL,2,1,1.0,242,1.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KINDHI BASTHI ,NON-DOMESTIC AND COMMERCIAL,2,13,10.0,417,22.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KINDI BASTHI GOVT SCHOOL,NON-DOMESTIC AND COMMERCIAL,2,22,22.0,2274,47.26
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR,NON-DOMESTIC AND COMMERCIAL,2,96,76.0,9836,141.34
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR NON CT SERVICES,NON-DOMESTIC AND COMMERCIAL,2,71,46.0,54466,895.43
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR PEDSO HKT-CT METERS,NON-DOMESTIC AND COMMERCIAL,2,30,28.0,55890,888.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR-1,NON-DOMESTIC AND COMMERCIAL,2,42,37.0,3256,77.32
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR-2,NON-DOMESTIC AND COMMERCIAL,2,35,33.0,2550,71.3
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,LAXMI PURI,NON-DOMESTIC AND COMMERCIAL,2,41,37.0,3123,108.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BHARANI COLONY/RANGA REDDY,NON-DOMESTIC AND COMMERCIAL,2,21,21.0,1850,31.76
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,BRINDAVAN BALAJI TMPLANE/,NON-DOMESTIC AND COMMERCIAL,2,14,14.0,2074,37.0
